Document,Topic,Name,Representation,Representative_Docs,Top_n_words,Representative_document
"Den  dieses Morgens um 6 Uhr er folgte die Specialrevüe über die daselbst benudlichen Kavallerieregimenter,als von Löllhöfel Kürassirer, von Anspach Bayreuth und von Reizenstein Drago ner, und von Belling Husaren, nach deren Endigung mit sämmtlicher Jnfan terie manöuvriret wurde.",0,0_hungarn_armee_feind_böhmen,"['hungarn', 'armee', 'feind', 'böhmen', 'general', 'regiment', 'ungarn', 'lager', 'türken', 'truppen']",,hungarn - armee - feind - böhmen - general - regiment - ungarn - lager - türken - truppen,False
"Am  dieses haben  Majestät der König das gan ze bey Stargard versammelt gewesene Korps, sowohl Jnfanterie als Kavalle rie ein grosses Manöuvre ausführen las sen, und sind darauf am  ganz früh, nebst der bey sich gehabten hohen Gefol ge nach Westpreussen abgereist.",0,0_hungarn_armee_feind_böhmen,"['hungarn', 'armee', 'feind', 'böhmen', 'general', 'regiment', 'ungarn', 'lager', 'türken', 'truppen']",,hungarn - armee - feind - böhmen - general - regiment - ungarn - lager - türken - truppen,False
"An eben diesem Tage liessen des Herzogs von Braunschweig Bevern Durchlaucht das ganze versammelte Korps, Vormittags nochmals manöuvriren, worauf sämmt liche Regimenter aufbrachen, und nach ihren gewöhnlichen Standquartieren zu rück marschirten.",0,0_hungarn_armee_feind_böhmen,"['hungarn', 'armee', 'feind', 'böhmen', 'general', 'regiment', 'ungarn', 'lager', 'türken', 'truppen']",,hungarn - armee - feind - böhmen - general - regiment - ungarn - lager - türken - truppen,False
"Den  Vormittags sind bereits die beyden Regimenter, als von Braunschweig Bevern und von Ha ke, wieder hieselbst eingerückt, nachdem kurz vorher die sämmtlichen Esfadrons des von Anspach Bayreuthschen Drago nerregiments, so disseits der Oder ihre Standquartiere haben, hier durchgegan gen waren, welchem am  des Morgens das Jnfanterleregiment von Sobeck folg te, und seinen Marsch nach Anklam und Demmin fortsetzte.",0,0_hungarn_armee_feind_böhmen,"['hungarn', 'armee', 'feind', 'böhmen', 'general', 'regiment', 'ungarn', 'lager', 'türken', 'truppen']",,hungarn - armee - feind - böhmen - general - regiment - ungarn - lager - türken - truppen,False
"Nachmittags begaben sich die Königinn und Madame ausser der Stadt, und sahen allda das Esterhazysche Husa ren Regiment seine Kriegsübungen machen.",0,0_hungarn_armee_feind_böhmen,"['hungarn', 'armee', 'feind', 'böhmen', 'general', 'regiment', 'ungarn', 'lager', 'türken', 'truppen']",,hungarn - armee - feind - böhmen - general - regiment - ungarn - lager - türken - truppen,False
"Ubensberg und Traunischen Herrschaft Meissau wegen, wird jedermänni glich zu wissen gemacht: dass des Joseph Kiell mann, und Magdai.",74,74_ungarn_juden_hungarn_erben,"['ungarn', 'juden', 'hungarn', 'erben', 'abwesend', 'verstorbenen', 'herrschaft', 'hiemit', 'johann', 'platzerischen']",,ungarn - juden - hungarn - erben - abwesend - verstorbenen - herrschaft - hiemit - johann - platzerischen,False
Als wird dieses allen hierau Theilnehmenden zur Nachricht und War nung hiemit erinnert.,0,0_hungarn_armee_feind_böhmen,"['hungarn', 'armee', 'feind', 'böhmen', 'general', 'regiment', 'ungarn', 'lager', 'türken', 'truppen']",,hungarn - armee - feind - böhmen - general - regiment - ungarn - lager - türken - truppen,False
"Nachdeme nun bey damals vorgenommener gedacht Johann Michael Pauschischen Vermögensvertherlung sich gezeiget, dass der jüngste Bruder Namens Friderich Pausch, vorhin allhier gewesener Burger und Riemer meister, allschön Landabwesend, und von die sem weiters nichts bekannt gewesen, als dass er ohngefehr vor 30 Jahren mit seinem Ehe weib hieher gekommen, und nach einen kurzen Aufenthalt sich mit solcher vom hier wiederum hinweg, und dem Vernehmen nach, nacher J talien, dann von da aus wieder zurück in das Königreich Ungarn begeben haben soll, seitde me aber von seinem weitern Aufenthalt, Leben oder Todt nicht das mindeste mehr hören insinssen| sen, weswegen zwar der ihme zugefallene brü derliche Erbantheil der obrigkeitlich bestellten Vormundschaft zur behörigen Verrechnuug über geben worden, gegenwärtig aber nur bemeldt Friderich Pauschens nächste Anverwante, um Extradirung desselben geziemend angestanden, welches zu thun man auch von hiesigen Stadt magistrats wegen nicht ungeneigt ist; als wird vor allen oftbemeldten Friderich Pausch hiemit in öffentlichen Zeitungsblättern kund und zu wis sen gethan, auch edittaliter vorgeladen, dass sel ber oder allenfalls dessen Leibeserben in Zeit 3 Monaten peremptorieadato angerechnet, als nämlich das  Monat vor den ersten, das  Monat vor den zweyten, und das  Monat vor den dritten Termin, entweder in Person, oder durch einen legitimen Anwald auf hiesigen Rathhaus erscheinen, und den be troffenen Erbtheil erheben, oder in Entstehung dessen gewärtigen solle, dass solcher den näch sten Anverwanten ergacautionemextradiret werde.",74,74_ungarn_juden_hungarn_erben,"['ungarn', 'juden', 'hungarn', 'erben', 'abwesend', 'verstorbenen', 'herrschaft', 'hiemit', 'johann', 'platzerischen']",,ungarn - juden - hungarn - erben - abwesend - verstorbenen - herrschaft - hiemit - johann - platzerischen,False
"Magdalena Weinhardin, vorhin verehe ligt gewesten Königin, behausten Burgerspitals Unterthanin zum Reichsapfel in Rustendörfel an der Penzingerstrassen, über das von der selben aus erst und anderter Ehe rückgelassenen 5 Kindern sub Dato  April   hierorts schriftlich beschehesse Anlangen ergangene Ver ordnung, wegen sicherer Abhandlung der Ver lassenschaft, absonderlich aber zu Aussindigma chung des etwa vorhandenen Ærisalieni für nöthig befunden worden, die sämtliche sowohl in,alsausserLandbefindlicheGläubigerzur| Anmeld und Liquidirung ihrer zu stellen ha benden Foderungen gerichtlich vorzuladen und einzuberufen, da nun hiezu der  Juli   früh um 9 Uhr zur allendlichen Frist bestimmet worden  Solchemnach werden all und jede, welche an der bemeldten Magdalena Weinhar din, vorhin vereheligt gewesten Königin seel.",74,74_ungarn_juden_hungarn_erben,"['ungarn', 'juden', 'hungarn', 'erben', 'abwesend', 'verstorbenen', 'herrschaft', 'hiemit', 'johann', 'platzerischen']",,ungarn - juden - hungarn - erben - abwesend - verstorbenen - herrschaft - hiemit - johann - platzerischen,False
"Bartensteinischen Herr schaft Rastenberg wird hiemit jedermänniglich zu vernehmen gegeben: Wasgestalten man sich genöthigot finde, über das nach dem unterm  März   Todes verbliechenen Johann Nepomuk Huber, Jägern allhier, rückgebliebene sämtliche Vermögen, ohngehindert der allschon unterm  Juni beschehenen  Edictal Citation, einen nochmaligen ConcursumCreditorum an zuordnen, und hiezu den     zur Anmeld und Liquidirungstagsatzung proterminoultimocumclausulapræciulipraeciuli zu bestim  Es werden demnach all und jede, welche an gedachtem Johann Nepomuk Huber ex quocunquetitulo Sprüche und Foderungen ha den, oder allenfalls zu stellen vermeinen, an vorbestimmten Tag früh um 8 Uhr entweder persönlich, oder permandatarium wohl in struirter in hiesiger Herrschaftskanzley peremtorie zu erscheinen, und ihre Foderungen also gewiss anzubringen, und zu Liquidiren haben, wie im widrigen den Ausbleibenden das ewi ge Stillschweigen auferlegt seyn soll.",74,74_ungarn_juden_hungarn_erben,"['ungarn', 'juden', 'hungarn', 'erben', 'abwesend', 'verstorbenen', 'herrschaft', 'hiemit', 'johann', 'platzerischen']",,ungarn - juden - hungarn - erben - abwesend - verstorbenen - herrschaft - hiemit - johann - platzerischen,False
"Es sind gemessene Befehle ergangen, unsere Kriegsmacht in vollzähligen StanStande de zu setzen, und alle Magazinen mit Kriegs und Mundvorrath anzufüllen.",0,0_hungarn_armee_feind_böhmen,"['hungarn', 'armee', 'feind', 'böhmen', 'general', 'regiment', 'ungarn', 'lager', 'türken', 'truppen']",,hungarn - armee - feind - böhmen - general - regiment - ungarn - lager - türken - truppen,False
"Als sie den Haven verliess, ward ihr zu Ehren die ganze Artillerie der Festung gelöset.",0,0_hungarn_armee_feind_böhmen,"['hungarn', 'armee', 'feind', 'böhmen', 'general', 'regiment', 'ungarn', 'lager', 'türken', 'truppen']",,hungarn - armee - feind - böhmen - general - regiment - ungarn - lager - türken - truppen,False
"Ma jestät war gar nicht beruhigend, und eben dieses veranlassten die kriegerischen Rüstungen, welche bisher von beyden Mächten vorgekehret worden.Jnzwi schenscheinendiejetzigenConjuncturen für Portugall gar nicht vortheilhaft zu seyn.",0,0_hungarn_armee_feind_böhmen,"['hungarn', 'armee', 'feind', 'böhmen', 'general', 'regiment', 'ungarn', 'lager', 'türken', 'truppen']",,hungarn - armee - feind - böhmen - general - regiment - ungarn - lager - türken - truppen,False
"Das Provinzialregiment hat daher Befehl er halten, auszurucken, und eine Haupt streiferey wider diese Missvergnügte zu unternehmen.| Petersburg den April Am abgewichenen Dienstage, den  dieses Vormittags geschah im Kloster des heiligen Alexander Newsky die Beerdi gung des entselten Leichnams Jhrer kais serl.",0,0_hungarn_armee_feind_böhmen,"['hungarn', 'armee', 'feind', 'böhmen', 'general', 'regiment', 'ungarn', 'lager', 'türken', 'truppen']",,hungarn - armee - feind - böhmen - general - regiment - ungarn - lager - türken - truppen,False
"Die erste Division, so zur Rech ten der Weser marschiret, geht linkerhand Göttingen, und der Gegend durch das Hildesheimische, lässt Hannover auf ei ne Meile linkerhand liegen, und mar schirt durch das Cellische und Bremische nach Ritzebüttel.",0,0_hungarn_armee_feind_böhmen,"['hungarn', 'armee', 'feind', 'böhmen', 'general', 'regiment', 'ungarn', 'lager', 'türken', 'truppen']",,hungarn - armee - feind - böhmen - general - regiment - ungarn - lager - türken - truppen,False
"Die zwote Division marschirt zur Linken, lässt Hameln lin kerhand liegen, geht durch die Grafschaft Schaumburg, und so weiter über die Aller in das Bremische nach Ritzebüttel, als den Ort ihres Embarquements.| Kölln den   Gestern Morgens ist die in Englischen Sold überlassene Hessen Hanauische Ar tillerie, nebst der zu derselben gehörigen Mannschaft, in den dazu bestimmten Schiffen auf dem Rhein hier vorbeyge fahren.",0,0_hungarn_armee_feind_böhmen,"['hungarn', 'armee', 'feind', 'böhmen', 'general', 'regiment', 'ungarn', 'lager', 'türken', 'truppen']",,hungarn - armee - feind - böhmen - general - regiment - ungarn - lager - türken - truppen,False
"Jn diesem selbst geständigermasen gegefasst| fasst gailen, und mörderischen Vorsatze demnach, setzte er einige Büchsenschüsse weit mit Wagen und Pferd seinen Weg fort, während welchem er auch von Fer ne eine Weibsperson gegen ihn auf der Strasse herkommen sah, bey deren Er blickung er von seinen Pferden abstieg, mit solchen auf der Strasse Halt machte, und derselben Ankunft erwartete.",9,9_pferde_pferd_pferden_zigeuner,"['pferde', 'pferd', 'pferden', 'zigeuner', 'roma', 'wägen', 'blessirt', 'stall', 'fuss', 'kutschen']",,pferde - pferd - pferden - zigeuner - roma - wägen - blessirt - stall - fuss - kutschen,False
Unser Krieg mit den Amerikanern ge winnt sehr bedenkliche Aussichten.,0,0_hungarn_armee_feind_böhmen,"['hungarn', 'armee', 'feind', 'böhmen', 'general', 'regiment', 'ungarn', 'lager', 'türken', 'truppen']",,hungarn - armee - feind - böhmen - general - regiment - ungarn - lager - türken - truppen,False
"Er hat eine beträchtliche Anzahl Pferde daselbst zuruckgelassen, weil es ihm an Futter fehlte.",9,9_pferde_pferd_pferden_zigeuner,"['pferde', 'pferd', 'pferden', 'zigeuner', 'roma', 'wägen', 'blessirt', 'stall', 'fuss', 'kutschen']",,pferde - pferd - pferden - zigeuner - roma - wägen - blessirt - stall - fuss - kutschen,False
Jedes die ser Pferde hatte der Regierung 18  Sterl.,9,9_pferde_pferd_pferden_zigeuner,"['pferde', 'pferd', 'pferden', 'zigeuner', 'roma', 'wägen', 'blessirt', 'stall', 'fuss', 'kutschen']",,pferde - pferd - pferden - zigeuner - roma - wägen - blessirt - stall - fuss - kutschen,False
"aus der Zichin und Jägerischen Massa eingegangen, so unter die in dem unterm  September 1755 geschöpften Abschied klassificir te Johann Liebingerische Gläubiger zu vertheilen komme, eine Tagsatzung anzuordnen, und um mit der diesfälligen Repartition ordnungsmässig fürschreiten zu können, hiezu die obbenannt unbewusste Lichingerische Gläubiger perEdicta exofficio fürzufodern für nothwendig befunden worden.",191,191_reitter_juden_reitterin_erben,"['reitter', 'juden', 'reitterin', 'erben', 'abwesend', 'wochen', 'jahr', 'binnen', 'rosalia', 'tod']",,reitter - juden - reitterin - erben - abwesend - wochen - jahr - binnen - rosalia - tod,False
"Von der reichsgräflichen Excellenz Bergischen Herrschaft Pottenbrunn wird hiemit kund ge macht: dass Ferdinand Heuer, hiesiger Pupill von Gansendorf, nach  1742 in   Kriegs dienste gegangen, und nunmehr durch 34 Jahr unwissend, welcher eine väter und mütterliche Erbschaft von 103  11  1  bey hiesigen Waisenamt zu fodern, wird sich derselbe also, falls er noch am Leben seyn solle, oder dessen Erben von heut binnen 1 Jahr und 6 Wochen, entweder persön oder schriftlich hier anzumelden haben, als im widrigen nach Ausgang dieses Termins den sich anmeldenden zweybändigen Brüdern Mathias und Joseph Heuer, dann seiner Schwester Magdalena, verehligt gewe sten Schmidmayrin, hinterlassene zwey Kinder Rosalia und Maria Anna, nach gepflogener Abhandlung, bemeldte Erbschaft hinaus gege ben werden.",191,191_reitter_juden_reitterin_erben,"['reitter', 'juden', 'reitterin', 'erben', 'abwesend', 'wochen', 'jahr', 'binnen', 'rosalia', 'tod']",,reitter - juden - reitterin - erben - abwesend - wochen - jahr - binnen - rosalia - tod,False
"So wie sie zu Lande sowohl als zu Wasser um Quebeck ankamen, rückten sie schleunig vorwärts, und alles stimmte bestens mit der Erwartung  Am  dieses wagten die Rebellen eine in der That kühne Unternehmung.",0,0_hungarn_armee_feind_böhmen,"['hungarn', 'armee', 'feind', 'böhmen', 'general', 'regiment', 'ungarn', 'lager', 'türken', 'truppen']",,hungarn - armee - feind - böhmen - general - regiment - ungarn - lager - türken - truppen,False
"Sie thaten verschiedene Angriffe, um das  Regiment zu überwältigen; al lein, da sie entweder den General Fraser zu mächtig, und in einer guten Stellung fanden, oder durch den General Nesby der in ihrem Rücken mit Truppen lände te, in Schrecken versetzt würden, so stunden sie von ihrem Versuche ab, und zogen sich eiligst nach dem Gehölze zu rück.",0,0_hungarn_armee_feind_böhmen,"['hungarn', 'armee', 'feind', 'böhmen', 'general', 'regiment', 'ungarn', 'lager', 'türken', 'truppen']",,hungarn - armee - feind - böhmen - general - regiment - ungarn - lager - türken - truppen,False
"Jch weiss die Anzahl der Todten und Verwundeten von den Rebellen nicht; an die  von ihnen haben sich aber ergeben, oder sind zu Kriegsgefangenen gemacht worden, unter welchen ihr Chef, Herr Thompson, und ein sicherer Herr Jrwin sich befinden.",0,0_hungarn_armee_feind_böhmen,"['hungarn', 'armee', 'feind', 'böhmen', 'general', 'regiment', 'ungarn', 'lager', 'türken', 'truppen']",,hungarn - armee - feind - böhmen - general - regiment - ungarn - lager - türken - truppen,False
Truppen sind etwa 12 bis  Mann.,0,0_hungarn_armee_feind_böhmen,"['hungarn', 'armee', 'feind', 'böhmen', 'general', 'regiment', 'ungarn', 'lager', 'türken', 'truppen']",,hungarn - armee - feind - böhmen - general - regiment - ungarn - lager - türken - truppen,False
"Die Gre nadiers und leichten Truppen setzten un mittelbar ans Land, wo sie von dem Brigadier Nesby unterstützt wurden.",0,0_hungarn_armee_feind_böhmen,"['hungarn', 'armee', 'feind', 'böhmen', 'general', 'regiment', 'ungarn', 'lager', 'türken', 'truppen']",,hungarn - armee - feind - böhmen - general - regiment - ungarn - lager - türken - truppen,False
"Am folgenden Morgen wurden mehrere Truppen nach dieser Seite gesandt, und dem General Bourgoyne das Kommando von dieser Kolonne übertragen, mit dem Auftrage, die Rebellen bis  John zu verfolgen, aber nichts zu unternehmen, bis zur Ankunft der andern Kolonne, die mit seinem vorgerückten Korps zu gleich agiren sollte.",0,0_hungarn_armee_feind_böhmen,"['hungarn', 'armee', 'feind', 'böhmen', 'general', 'regiment', 'ungarn', 'lager', 'türken', 'truppen']",,hungarn - armee - feind - böhmen - general - regiment - ungarn - lager - türken - truppen,False
